learning evaluation instances,classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),classified instances of class 0,classified instances of class 1,recall (true positive) for class 0 (percent),recall (true positive) for class 1 (percent),incorrect classifications (false positive) for class 0 (percent),incorrect classifications (false positive) for class 1 (percent),model training instances,model serialized size (bytes),ensemble size,size of class 0,size of class 1,vote for class 0,vote for class 1,training queue size,recall0 Validation,recall1 Validation,time stamp,[avg] model training instances,[err] model training instances,[avg] model serialized size (bytes),[err] model serialized size (bytes),[avg] tree size (nodes),[err] tree size (nodes),[avg] tree size (leaves),[err] tree size (leaves),[avg] active learning leaves,[err] active learning leaves,[avg] tree depth,[err] tree depth,[avg] active leaf byte size estimate,[err] active leaf byte size estimate,[avg] inactive leaf byte size estimate,[err] inactive leaf byte size estimate,[avg] byte size estimate overhead,[err] byte size estimate overhead
1141.0,1141.0,81.91668051611451,63.71190296572264,56.59458361632655,60.618662646421015,594.0,547.0,89.720156066502,72.21331362886359,10.279843933498,27.786686371136366,1227.0,0.0,20.0,0.5678654781578717,0.4321345218421281,1.0,0.0,200.0,0.0,0.0,1.346936029E9,1713.2499999999995,84.900483539631,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1142.0,1142.0,82.09751558454478,63.99848354872011,56.59458361632659,60.61866264642105,595.0,547.0,89.82321513739994,72.21331362886359,10.176784862600062,27.786686371136366,1228.0,0.0,20.0,0.5678654781578717,0.4321345218421281,1.0,0.0,201.0,0.0,0.0,1.346953385E9,1713.2499999999995,84.900483539631,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1143.0,1143.0,82.27654226500589,64.27777406239731,56.59458361632659,60.61866264642104,596.0,547.0,89.92523841800279,72.21331362886359,10.07476158199722,27.786686371136366,1229.0,0.0,20.0,0.5678654781578717,0.4321345218421281,1.0,0.0,202.0,0.0,0.0,1.346957897E9,1713.2499999999995,84.900483539631,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1144.0,1144.0,81.4537684874211,62.692901420426765,55.22834436882592,59.28796973030741,596.0,548.0,89.92523841800279,71.4882396691598,10.07476158199722,28.511760330840147,1229.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,201.0,0.0,0.0,1.346977976E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1145.0,1145.0,81.63923266702744,63.15572224687271,55.228344368825944,60.171119577635054,596.0,549.0,89.92523841800279,71.77450673075143,10.07476158199722,28.225493269248513,1229.0,0.0,20.0,0.56646495514253,0.43353504485746974,0.0,1.0,201.0,0.0,0.0,1.346982174E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1146.0,1146.0,81.8228421677342,63.4427789515382,56.304604308406304,60.17111957763508,597.0,549.0,90.02623637007287,71.77450673075143,9.973763629927152,28.225493269248513,1230.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,202.0,0.0,0.0,1.347010231E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1147.0,1147.0,82.00461553706869,63.72259266588708,56.30460430840628,60.171119577635054,598.0,549.0,90.1262193486765,71.77450673075143,9.87378065132351,28.225493269248513,1231.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,203.0,0.0,0.0,1.347011192E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1148.0,1148.0,82.18457113706839,63.99542049883272,56.30460430840629,60.17111957763507,599.0,549.0,90.22519760329276,71.77450673075143,9.774802396707255,28.225493269248513,1232.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,204.0,0.0,0.0,1.347013418E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1149.0,1149.0,82.36272714613587,64.45657350011848,57.36097347810558,61.050690021166275,599.0,550.0,90.22519760329276,72.05788815621521,9.774802396707255,27.94211184378473,1233.0,0.0,20.0,0.56646495514253,0.43353504485746974,0.0,1.0,205.0,0.0,0.0,1.34701387E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1150.0,1150.0,81.53909200043434,62.87305314177457,54.91897804937879,59.71855986456589,599.0,551.0,90.22519760329276,71.3344622825619,9.774802396707255,28.66553771743802,1233.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,205.0,0.0,0.0,1.347014226E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1151.0,1151.0,81.72370282772465,63.15360438394314,56.00420561278073,59.718559864565904,600.0,551.0,90.3231812789101,71.3344622825619,9.676818721089926,28.66553771743802,1234.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,206.0,0.0,0.0,1.347014364E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1152.0,1152.0,81.90646751197058,63.42720446987566,56.004205612780744,59.718559864565904,601.0,551.0,90.42018041711133,71.3344622825619,9.579819582888689,28.66553771743802,1235.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,207.0,0.0,0.0,1.347020065E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1153.0,1153.0,81.08739523881053,61.85794719424694,54.66162849761489,58.405145950608926,601.0,552.0,90.42018041711133,70.61832754438385,9.579819582888689,29.381672455616076,1236.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,208.0,0.0,0.0,1.347035979E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1154.0,1154.0,80.27651383958445,60.3175997588005,52.24013445921353,57.13584173612405,601.0,553.0,90.42018041711133,69.90940989187207,9.579819582888689,30.090590108127852,1237.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,209.0,0.0,0.0,1.347043932E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1155.0,1155.0,79.47374140254406,58.61639467330608,50.99287247241636,54.94061484590983,602.0,553.0,89.51384223825865,69.90940989187207,10.486157761741364,30.090590108127852,1239.0,0.0,20.0,0.56646495514253,0.43353504485746974,0.0,1.0,210.0,0.0,0.0,1.347061548E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1156.0,1156.0,78.67899683511843,57.1145592909279,49.79205160363969,53.74878872148713,602.0,554.0,89.51384223825865,69.2076360385682,10.486157761741364,30.792363961431736,1239.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,210.0,0.0,0.0,1.347068084E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1157.0,1157.0,78.89220876667123,57.42866760520043,50.95858335031516,53.74878872148713,603.0,554.0,89.61894909092669,69.2076360385682,10.381050909073315,30.792363961431736,1241.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,211.0,0.0,0.0,1.347090548E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1158.0,1158.0,78.10327971926012,55.947953484358706,49.79007538777318,52.58490369986543,603.0,555.0,89.61894909092669,68.51293345327024,10.381050909073315,31.487066546729714,1242.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,212.0,0.0,0.0,1.347095704E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1159.0,1159.0,78.32224883444403,56.2644707189513,50.92671878351974,52.584903699865436,604.0,555.0,89.7229999827922,68.51293345327024,10.277000017207797,31.487066546729714,1243.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,213.0,0.0,0.0,1.347104223E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1160.0,1160.0,78.53902822041948,56.573373971126294,50.92671878351974,52.584903699865436,605.0,555.0,89.82600557115597,68.51293345327024,10.173994428844036,31.487066546729714,1244.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,214.0,0.0,0.0,1.347104717E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1161.0,1161.0,78.7536397752359,56.8749196644105,50.92671878351973,52.584903699865436,606.0,555.0,89.92797640479164,68.51293345327024,10.072023595208373,31.487066546729714,1245.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,215.0,0.0,0.0,1.347110691E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1162.0,1162.0,78.96610517794713,57.16935287688777,50.92671878351975,52.58490369986545,607.0,555.0,90.0289229250702,68.51293345327024,9.97107707492981,31.487066546729714,1246.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,216.0,0.0,0.0,1.347111326E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1163.0,1163.0,79.17644589080173,57.45690796214175,50.92671878351975,52.584903699865436,608.0,555.0,90.12885546707243,68.51293345327024,9.871144532927584,31.487066546729714,1247.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,217.0,0.0,0.0,1.347111747E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1164.0,1164.0,79.38468316141127,57.73780912985498,50.926718783519775,52.58490369986546,609.0,555.0,90.22778426068938,68.51293345327024,9.772215739310646,31.487066546729714,1248.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,218.0,0.0,0.0,1.347112157E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1165.0,1165.0,79.59083802489701,58.01227098908983,50.92671878351973,52.58490369986543,610.0,555.0,90.32571943171112,68.51293345327024,9.67428056828889,31.487066546729714,1249.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,219.0,0.0,0.0,1.347112445E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1166.0,1166.0,79.79493130601516,58.280499057020116,50.92671878351974,52.584903699865436,611.0,555.0,90.42267100290398,68.51293345327024,9.577328997096023,31.487066546729714,1250.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,220.0,0.0,0.0,1.347112867E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1167.0,1167.0,79.99698362126064,58.54269023564919,50.92671878351973,52.584903699865414,612.0,555.0,90.5186488950761,68.51293345327024,9.481351104923924,31.487066546729714,1251.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,221.0,0.0,0.0,1.347113214E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1168.0,1168.0,80.19701538095013,58.79903325884136,50.92671878351973,52.584903699865414,613.0,555.0,90.61366292813165,68.51293345327024,9.38633707186838,31.487066546729714,1252.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,222.0,0.0,0.0,1.347114929E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1169.0,1169.0,80.39504679128402,59.04970911180051,50.92671878351971,52.58490369986541,614.0,555.0,90.70772282211395,68.51293345327024,9.292277177886058,31.487066546729714,1254.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,223.0,0.0,0.0,1.347116177E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1170.0,1170.0,80.59109785638788,59.29489142495714,50.92671878351971,52.58490369986539,615.0,555.0,90.80083819823743,68.51293345327024,9.199161801762587,31.487066546729714,1255.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,224.0,0.0,0.0,1.347123749E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1171.0,1171.0,80.78518838033342,59.53474684406744,50.92671878351972,52.584903699865414,616.0,555.0,90.89301857990839,68.51293345327024,9.106981420091637,31.487066546729714,1256.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,225.0,0.0,0.0,1.347134289E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1172.0,1172.0,80.97733796913937,59.769435378183,50.92671878351975,52.58490369986545,617.0,555.0,90.98427339373517,68.51293345327024,9.015726606264858,31.487066546729714,1257.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,226.0,0.0,0.0,1.347136639E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1173.0,1173.0,81.16756603275209,60.42464207523406,52.172997286634505,53.74938100334774,617.0,556.0,90.98427339373517,68.8289869664066,9.015726606264858,31.171013033593347,1258.0,0.0,20.0,0.56646495514253,0.43353504485746974,0.0,1.0,226.0,0.0,0.0,1.347166687E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1174.0,1174.0,81.35589178700671,60.656989122699514,53.36920777460789,53.74938100334774,618.0,556.0,91.07461197052746,68.8289869664066,8.925388029472565,31.171013033593347,1259.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,227.0,0.0,0.0,1.347167328E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1175.0,1175.0,80.54232681926875,59.07746048523664,52.05412113735049,52.43546050356541,618.0,557.0,91.07461197052746,68.13813740967578,8.925388029472565,31.861862590324176,1259.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,227.0,0.0,0.0,1.347167919E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1176.0,1176.0,80.73690498353753,59.73186391398644,52.05412113735049,53.58163377730829,618.0,558.0,91.07461197052746,68.45792905634559,8.925388029472565,31.542070943654366,1260.0,0.0,20.0,0.56646495514253,0.43353504485746974,0.0,1.0,228.0,0.0,0.0,1.347168319E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1177.0,1177.0,80.92953733765742,59.97113193147132,53.22999473316463,53.58163377730828,619.0,558.0,91.16404354628497,68.45792905634559,8.835956453715047,31.542070943654366,1261.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,229.0,0.0,0.0,1.34716885E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1178.0,1178.0,81.12024334029722,60.20522272447927,53.22999473316465,53.581633777308305,620.0,558.0,91.25257726317567,68.45792905634559,8.74742273682437,31.542070943654366,1262.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,230.0,0.0,0.0,1.347168914E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1179.0,1179.0,81.30904225552769,60.4342910845583,53.22999473316465,53.58163377730829,621.0,558.0,91.34022217050345,68.45792905634559,8.659777829496587,31.542070943654366,1263.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,231.0,0.0,0.0,1.347168954E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1180.0,1180.0,81.49595315476786,60.65848572831386,53.229994733164666,53.581633777308305,622.0,558.0,91.42698722566584,68.45792905634559,8.573012774334195,31.542070943654366,1264.0,0.0,20.0,0.56646495514253,0.43353504485746974,1.0,0.0,232.0,0.0,0.0,1.347169617E9,1715.2000000000003,84.6202663295514,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1181.0,1181.0,81.68099491871172,60.87794959276076,53.22999473316467,53.58163377730831,623.0,558.0,91.51288129510128,68.45792905634559,8.487118704898771,31.542070943654366,1265.0,0.0,20.0,0.5650923025351937,0.4349076974648061,1.0,0.0,232.0,0.0,0.0,1.347174556E9,1719.4999999999995,84.53370551691826,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1182.0,1182.0,81.86418623923568,61.09282011360699,53.22999473316467,53.58163377730831,624.0,558.0,91.59791315522642,68.45792905634559,8.402086844773631,31.542070943654366,1266.0,0.0,20.0,0.5650923025351937,0.4349076974648061,1.0,0.0,233.0,0.0,0.0,1.347184342E9,1719.4999999999995,84.53370551691826,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1183.0,1183.0,82.04554562128698,61.30322948760899,53.22999473316467,53.58163377730831,625.0,558.0,91.68209149336363,68.45792905634559,8.317908506636428,31.542070943654366,1267.0,0.0,20.0,0.5650923025351937,0.4349076974648061,1.0,0.0,234.0,0.0,0.0,1.347192433E9,1719.4999999999995,84.53370551691826,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1184.0,1184.0,82.22509138475316,61.97818276356831,54.4290819422068,54.762985872315916,625.0,559.0,91.68209149336363,68.77449935835838,8.317908506636428,31.225500641641585,1268.0,0.0,20.0,0.5650923025351937,0.4349076974648061,0.0,1.0,235.0,0.0,0.0,1.347202417E9,1719.4999999999995,84.53370551691826,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1185.0,1185.0,82.4028416663129,62.62358689937035,54.42908194220679,55.89675558135268,625.0,560.0,91.68209149336363,69.08788099791768,8.317908506636428,30.912119002082267,1268.0,0.0,20.0,0.5650923025351937,0.4349076974648061,0.0,1.0,235.0,0.0,0.0,1.347202552E9,1719.4999999999995,84.53370551691826,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
1186.0,1186.0,82.57881442126829,62.834515131217536,55.59076134729726,55.896755581352686,626.0,560.0,91.76542490865847,69.08788099791768,8.234575091341576,30.912119002082267,1269.0,0.0,20.0,0.5650923025351937,0.4349076974648061,1.0,0.0,236.0,0.0,0.0,1.347203076E9,1719.4999999999995,84.53370551691826,0.0,0.0,1.1000000000000003,0.44721359549995787,1.05,0.22360679774997896,1.05,0.22360679774997896,0.049999999999999996,0.22360679774997894,0.0,0.0,0.0,0.0,1.0,0.0
